codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,TOTAL DE FINANCIACIONES Y GARANTIAS OTORGADAS ($),Dic-2023,473491.22,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,TF.Sit.1: En situación normal (%),Dic-2023,99.47,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,TF.Sit.2: Con seguimiento especial/Riesgo bajo (%),Dic-2023,0.11,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,TF.Sit.3: Con problemas/Riesgo medio (%),Dic-2023,0.14,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,TF.Sit.4: Con alto riesgo de insolvencia/Riesgo alto (%),Dic-2023,0.2,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,TF.Sit.5: Irrecuperable (%),Dic-2023,0.08,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,17.8,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,Previsiones por riesgo de incobrabilidad constituídas,Dic-2023,7540.36,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,CARTERA COMERCIAL ($),Dic-2023,166405.05,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2023,35.14,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.COM.Sit.1: En situación normal (%),Dic-2023,99.89,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.COM.Sit.2: Con seguimiento especial (%),Dic-2023,0.0,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.COM.Sit.3: Con problemas (%),Dic-2023,0.02,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.COM.Sit.4: Con alto riesgo de insolvencia (%),Dic-2023,0.08,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.COM.Sit.5: Irrecuperable (%),Dic-2023,0.01,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.COM.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,20.89,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,CARTERA DE CONSUMO O VIVIENDA ($),Dic-2023,91338.05,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2023,19.29,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.CON.Sit.1: En situación normal (%),Dic-2023,98.33,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.CON.Sit.2: Riesgo bajo (%),Dic-2023,0.38,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.CON.Sit.3: Riesgo medio (%),Dic-2023,0.45,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.CON.Sit.4: Riesgo alto (%),Dic-2023,0.51,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.CON.Sit.5: Irrecuperable (%),Dic-2023,0.33,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.CON.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,16.13,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,CARTERA COMERCIAL ASIMILABLE A CONSUMO ($),Dic-2023,215748.12,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2023,45.57,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.CAC.Sit.1: En situación normal (%),Dic-2023,99.64,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.CAC.Sit.2: Riesgo bajo (%),Dic-2023,0.08,2026-04-19
00191,BANCO CREDICOOP COOPERATIVO LIMITAD,privado_nacional,situacion_deudores,C.CAC.Sit.3: Riesgo medio (%),Dic-2023,0.09,2026-04-19
