codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TOTAL DE FINANCIACIONES Y GARANTIAS OTORGADAS ($),Dic-2023,5086.09,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.1: En situación normal (%),Dic-2023,98.58,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.2: Con seguimiento especial/Riesgo bajo (%),Dic-2023,0.2,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.3: Con problemas/Riesgo medio (%),Dic-2023,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.4: Con alto riesgo de insolvencia/Riesgo alto (%),Dic-2023,1.21,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.5: Irrecuperable (%),Dic-2023,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,49.58,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Previsiones por riesgo de incobrabilidad constituídas,Dic-2023,88.84,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,CARTERA COMERCIAL ($),Dic-2023,2980.31,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2023,58.6,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.1: En situación normal (%),Dic-2023,99.55,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.2: Con seguimiento especial (%),Dic-2023,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.3: Con problemas (%),Dic-2023,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.4: Con alto riesgo de insolvencia (%),Dic-2023,0.45,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,49.87,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,CARTERA DE CONSUMO O VIVIENDA ($),Dic-2023,83.97,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2023,1.65,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.1: En situación normal (%),Dic-2023,99.76,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.2: Riesgo bajo (%),Dic-2023,0.06,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.3: Riesgo medio (%),Dic-2023,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.4: Riesgo alto (%),Dic-2023,0.18,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.5: Irrecuperable (%),Dic-2023,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,CARTERA COMERCIAL ASIMILABLE A CONSUMO ($),Dic-2023,2021.81,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2023,39.75,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.1: En situación normal (%),Dic-2023,97.12,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.2: Riesgo bajo (%),Dic-2023,0.5,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.3: Riesgo medio (%),Dic-2023,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.4: Riesgo alto (%),Dic-2023,2.37,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.5: Irrecuperable (%),Dic-2023,0.01,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,51.23,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TOTAL DE FINANCIACIONES Y GARANTIAS OTORGADAS ($),Dic-2024,9423.24,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.1: En situación normal (%),Dic-2024,99.26,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.2: Con seguimiento especial/Riesgo bajo (%),Dic-2024,0.06,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.3: Con problemas/Riesgo medio (%),Dic-2024,0.64,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.4: Con alto riesgo de insolvencia/Riesgo alto (%),Dic-2024,0.03,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.5: Irrecuperable (%),Dic-2024,0.01,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2024,47.22,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Previsiones por riesgo de incobrabilidad constituídas,Dic-2024,112.78,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,CARTERA COMERCIAL ($),Dic-2024,5361.14,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2024,56.89,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.1: En situación normal (%),Dic-2024,100.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.2: Con seguimiento especial (%),Dic-2024,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.3: Con problemas (%),Dic-2024,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.4: Con alto riesgo de insolvencia (%),Dic-2024,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2024,41.35,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,CARTERA DE CONSUMO O VIVIENDA ($),Dic-2024,189.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2024,2.01,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.1: En situación normal (%),Dic-2024,97.09,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.2: Riesgo bajo (%),Dic-2024,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.3: Riesgo medio (%),Dic-2024,2.59,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.4: Riesgo alto (%),Dic-2024,0.12,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.Sit.5: Irrecuperable (%),Dic-2024,0.19,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CON.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2024,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,CARTERA COMERCIAL ASIMILABLE A CONSUMO ($),Dic-2024,3873.1,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2024,41.1,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.1: En situación normal (%),Dic-2024,98.35,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.2: Riesgo bajo (%),Dic-2024,0.14,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.3: Riesgo medio (%),Dic-2024,1.42,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.4: Riesgo alto (%),Dic-2024,0.07,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.Sit.5: Irrecuperable (%),Dic-2024,0.01,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.CAC.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2024,57.66,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TOTAL DE FINANCIACIONES Y GARANTIAS OTORGADAS ($),Nov-2025,19465.67,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.1: En situación normal (%),Nov-2025,99.15,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.2: Con seguimiento especial/Riesgo bajo (%),Nov-2025,0.25,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.3: Con problemas/Riesgo medio (%),Nov-2025,0.59,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.4: Con alto riesgo de insolvencia/Riesgo alto (%),Nov-2025,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TF.Sit.5: Irrecuperable (%),Nov-2025,0.01,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Nov-2025,31.79,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Previsiones por riesgo de incobrabilidad constituídas,Nov-2025,157.53,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,CARTERA COMERCIAL ($),Nov-2025,6112.95,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,Total cartera sobre financiaciones (%),Nov-2025,31.4,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.1: En situación normal (%),Nov-2025,98.13,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.2: Con seguimiento especial (%),Nov-2025,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.3: Con problemas (%),Nov-2025,1.87,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.Sit.4: Con alto riesgo de insolvencia (%),Nov-2025,0.0,2026-04-19
00281,BANCO MERIDIAN S.A.,privado_nacional,situacion_deudores,C.COM.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Nov-2025,46.53,2026-04-19
