codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,TOTAL DE FINANCIACIONES Y GARANTIAS OTORGADAS ($),Dic-2023,2753431.52,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,TF.Sit.1: En situación normal (%),Dic-2023,97.17,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,TF.Sit.2: Con seguimiento especial/Riesgo bajo (%),Dic-2023,1.23,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,TF.Sit.3: Con problemas/Riesgo medio (%),Dic-2023,0.54,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,TF.Sit.4: Con alto riesgo de insolvencia/Riesgo alto (%),Dic-2023,0.94,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,TF.Sit.5: Irrecuperable (%),Dic-2023,0.12,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,17.46,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,Previsiones por riesgo de incobrabilidad constituídas,Dic-2023,97364.25,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,CARTERA COMERCIAL ($),Dic-2023,789578.52,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2023,28.68,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.COM.Sit.1: En situación normal (%),Dic-2023,99.44,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.COM.Sit.2: Con seguimiento especial (%),Dic-2023,0.38,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.COM.Sit.3: Con problemas (%),Dic-2023,0.18,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.COM.Sit.4: Con alto riesgo de insolvencia (%),Dic-2023,0.0,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.COM.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,7.64,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,CARTERA DE CONSUMO O VIVIENDA ($),Dic-2023,1213901.52,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2023,44.09,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.CON.Sit.1: En situación normal (%),Dic-2023,95.55,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.CON.Sit.2: Riesgo bajo (%),Dic-2023,1.74,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.CON.Sit.3: Riesgo medio (%),Dic-2023,0.78,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.CON.Sit.4: Riesgo alto (%),Dic-2023,1.72,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.CON.Sit.5: Irrecuperable (%),Dic-2023,0.22,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.CON.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Dic-2023,15.42,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,CARTERA COMERCIAL ASIMILABLE A CONSUMO ($),Dic-2023,749951.49,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,Total cartera sobre financiaciones (%),Dic-2023,27.24,2026-04-19
00072,BANCO SANTANDER ARGENTINA S.A.,extranjero,situacion_deudores,C.CAC.Sit.1: En situación normal (%),Dic-2023,97.4,2026-04-19
