codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,,Dic-2023,,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,A C T I V O,Dic-2023,267850547.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,EFECTIVO Y DEPOSITO EN BANCOS,Dic-2023,88456677.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,TÍTULOS PÚBLICOS Y PRIVADOS,Dic-2023,45729947.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,PRÉSTAMOS,Dic-2023,38149807.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,SECTOR PÚBLICO NO FINANCIERO,Dic-2023,1051.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,SECTOR FINANCIERO,Dic-2023,,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,SECTOR PRIVADO NO FINANCIERO Y RESIDENTES EN EL EXT.,Dic-2023,39155533.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,ADELANTOS,Dic-2023,2056826.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,"DOC A SOLA FIRMA, DESCONT. Y COMPRADOS",Dic-2023,3756956.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,HIPOTECARIOS,Dic-2023,898903.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,PRENDARIOS,Dic-2023,1774634.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,PERSONALES,Dic-2023,15763825.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,OTROS,Dic-2023,12991621.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,INTERESES Y DIF. COTIZ. DEVENG. A COBRAR,Dic-2023,1875028.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,COBROS NO APLICADOS,Dic-2023,,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,INTERESES DOCUMENTADOS,Dic-2023,-107669.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,AJUSTES NIIF,Dic-2023,145409.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,PREVISIONES,Dic-2023,-1006777.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,OTROS CRED.POR INTERM.FINAN.,Dic-2023,75465600.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,CREDITO POR ARRENDAMIENTO FINANCIERO,Dic-2023,46353.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,PART. EN OTRAS SOCIEDADES,Dic-2023,160334.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,estados_contables,OTRAS,Dic-2023,160334.0,2026-04-19
