codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,,Dic-2023,,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,A C T I V O,Dic-2023,21240048256.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,EFECTIVO Y DEPOSITO EN BANCOS,Dic-2023,2186066456.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,TÍTULOS PÚBLICOS Y PRIVADOS,Dic-2023,8386022648.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,PRÉSTAMOS,Dic-2023,3688884484.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,SECTOR PÚBLICO NO FINANCIERO,Dic-2023,406885222.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,SECTOR FINANCIERO,Dic-2023,,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,SECTOR PRIVADO NO FINANCIERO Y RESIDENTES EN EL EXT.,Dic-2023,3889899470.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,ADELANTOS,Dic-2023,44954475.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,"DOC A SOLA FIRMA, DESCONT. Y COMPRADOS",Dic-2023,746241124.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,HIPOTECARIOS,Dic-2023,273452759.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,PRENDARIOS,Dic-2023,130197247.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,PERSONALES,Dic-2023,215384329.0,2026-04-19
00011,BANCO DE LA NACION ARGENTINA,publico,estados_contables,OTROS,Dic-2023,1317773140.0,2026-04-19
