codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,,Dic-2023,,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,A C T I V O,Dic-2023,3721946.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,EFECTIVO Y DEPOSITO EN BANCOS,Dic-2023,2165128.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,TÍTULOS PÚBLICOS Y PRIVADOS,Dic-2023,94091.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,PRÉSTAMOS,Dic-2023,350106.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,SECTOR FINANCIERO,Dic-2023,312038.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,SECTOR PRIVADO NO FINANCIERO Y RESIDENTES EN EL EXT.,Dic-2023,38521.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,ADELANTOS,Dic-2023,1139.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,"DOC A SOLA FIRMA, DESCONT. Y COMPRADOS",Dic-2023,16540.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,PERSONALES,Dic-2023,670.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,OTROS,Dic-2023,19635.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,INTERESES Y DIF. COTIZ. DEVENG. A COBRAR,Dic-2023,537.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,PREVISIONES,Dic-2023,-453.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,OTROS CRED.POR INTERM.FINAN.,Dic-2023,89463.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,CRÉDITOS DIVERSOS,Dic-2023,85869.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,"PROPIEDAD, PLANTAS Y EQUIPO",Dic-2023,936268.0,2026-04-19
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,estados_contables,BIENES DIVERSOS,Dic-2023,1021.0,2026-04-19
