codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,,Dic-2023,,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,A C T I V O,Dic-2023,1071950135.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,EFECTIVO Y DEPOSITO EN BANCOS,Dic-2023,320523662.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,TÍTULOS PÚBLICOS Y PRIVADOS,Dic-2023,55361771.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,PRÉSTAMOS,Dic-2023,11726393.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,SECTOR FINANCIERO,Dic-2023,683173.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,SECTOR PRIVADO NO FINANCIERO Y RESIDENTES EN EL EXT.,Dic-2023,11420784.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,ADELANTOS,Dic-2023,6212850.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,"DOC A SOLA FIRMA, DESCONT. Y COMPRADOS",Dic-2023,5025693.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,HIPOTECARIOS,Dic-2023,22845.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,OTROS,Dic-2023,,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,INTERESES Y DIF. COTIZ. DEVENG. A COBRAR,Dic-2023,181613.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,INTERESES DOCUMENTADOS,Dic-2023,-22217.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,PREVISIONES,Dic-2023,-377564.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,OTROS CRED.POR INTERM.FINAN.,Dic-2023,665156047.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,PART. EN OTRAS SOCIEDADES,Dic-2023,4065806.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,OTRAS,Dic-2023,4065806.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,CRÉDITOS DIVERSOS,Dic-2023,10818950.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,"PROPIEDAD, PLANTAS Y EQUIPO",Dic-2023,3997963.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,BIENES DIVERSOS,Dic-2023,82479.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,ACTIVOS INTANGIBLES,Dic-2023,217064.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,P A S I V O,Dic-2023,1008490486.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,DEPÓSITOS,Dic-2023,982719167.0,2026-04-19
00198,BANCO DE VALORES S.A.,privado_nacional,estados_contables,SECTOR PÚBLICO NO FINANCIERO,Dic-2023,51.0,2026-04-19
