codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Dic-2023,3.8,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Dic-2024,3.4,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Nov-2025,2.42,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Dic-2025,2.2,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Ene-2026,2.24,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Dic-2023,1.78,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Dic-2024,1.81,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Nov-2025,5.38,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Dic-2025,4.24,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Ene-2026,5.7,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Dic-2023,0.51,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Dic-2024,0.44,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Nov-2025,1.48,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Dic-2025,1.2,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Ene-2026,1.31,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Dic-2023,2.98,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Dic-2024,2.73,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Nov-2025,3.26,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Dic-2025,3.95,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Ene-2026,4.2,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Dic-2023,3.02,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Dic-2024,2.82,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Nov-2025,3.41,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Dic-2025,4.03,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Ene-2026,4.57,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Dic-2023,31.42,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Dic-2024,27.84,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Nov-2025,24.81,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Dic-2025,26.09,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Ene-2026,26.05,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Dic-2023,68.58,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Dic-2024,72.16,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Nov-2025,75.19,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Dic-2025,73.91,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Ene-2026,73.95,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Dic-2023,79.4,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Dic-2024,80.97,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Nov-2025,70.7,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Dic-2025,78.19,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Ene-2026,79.04,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Dic-2023,3.09,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Dic-2024,2.51,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Nov-2025,2.56,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Dic-2025,3.18,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Ene-2026,3.69,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A17 - Cartera Irregular Comercial Sector Privado (%),Dic-2023,2.86,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A17 - Cartera Irregular Comercial Sector Privado (%),Dic-2024,3.64,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A17 - Cartera Irregular Comercial Sector Privado (%),Nov-2025,6.0,2026-04-19
00315,BANCO DE FORMOSA S.A.,publico,indicadores_economicos,activos: A17 - Cartera Irregular Comercial Sector Privado (%),Dic-2025,6.45,2026-04-19
