codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Dic-2023,6.32,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Dic-2024,5.47,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Nov-2025,6.61,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Dic-2025,6.58,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Ene-2026,5.99,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Dic-2023,-3.27,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Dic-2024,2.45,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Nov-2025,26.87,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Dic-2025,25.01,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Ene-2026,23.49,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Dic-2023,-4.83,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Dic-2024,-1.36,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Nov-2025,5.87,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Dic-2025,9.58,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Ene-2026,11.81,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Dic-2023,1.3,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Dic-2024,1.25,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Nov-2025,6.19,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Dic-2025,7.07,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Ene-2026,8.33,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Dic-2023,1.31,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Dic-2024,1.28,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Nov-2025,6.33,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Dic-2025,7.24,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Ene-2026,8.52,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Dic-2023,41.37,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Dic-2024,29.66,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Nov-2025,27.47,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Dic-2025,28.09,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Ene-2026,27.12,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Dic-2023,58.63,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Dic-2024,70.34,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Nov-2025,72.53,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Dic-2025,71.91,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Ene-2026,72.88,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Dic-2023,239.32,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Dic-2024,132.3,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Nov-2025,78.73,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Dic-2025,69.38,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Ene-2026,66.6,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Dic-2023,1.39,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Dic-2024,1.39,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Nov-2025,6.72,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Dic-2025,8.0,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Ene-2026,9.47,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A17 - Cartera Irregular Comercial Sector Privado (%),Dic-2023,1.19,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A17 - Cartera Irregular Comercial Sector Privado (%),Dic-2024,1.02,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A17 - Cartera Irregular Comercial Sector Privado (%),Nov-2025,5.31,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A17 - Cartera Irregular Comercial Sector Privado (%),Dic-2025,5.27,2026-04-19
00020,BANCO DE LA PROVINCIA DE CORDOBA S.,publico,indicadores_economicos,activos: A17 - Cartera Irregular Comercial Sector Privado (%),Ene-2026,5.96,2026-04-19
