codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Dic-2023,2.02,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Dic-2024,2.01,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Nov-2025,2.55,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Dic-2025,2.62,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C1 - Apalancamiento (en veces),Ene-2026,2.31,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Dic-2023,1.71,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Dic-2024,1.65,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Nov-2025,8.27,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Dic-2025,8.48,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C2 - Pérdida Potencial de Cartera en Situación 2 a 5 (%),Ene-2026,11.62,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Dic-2023,0.15,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Dic-2024,0.05,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Nov-2025,1.33,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Dic-2025,2.07,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,capital: C3 - Pérdida Potencial de Cartera en Situación 3 a 5 (%),Ene-2026,1.85,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Dic-2023,2.31,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Dic-2024,2.17,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Nov-2025,5.91,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Dic-2025,6.26,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A9 - Total Cartera Irregular / Total Financiaciones (%),Ene-2026,7.3,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Dic-2023,2.35,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Dic-2024,2.19,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Nov-2025,6.33,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Dic-2025,7.1,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A11 - Cartera Irregular Sector Privado (%),Ene-2026,7.96,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Dic-2023,60.94,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Dic-2024,48.84,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Nov-2025,49.66,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Dic-2025,49.0,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A12 - Participación Cartera Comercial Sector Privado (%),Ene-2026,50.39,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Dic-2023,39.06,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Dic-2024,51.16,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Nov-2025,50.34,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Dic-2025,51.0,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A13 - Participación Cartera Consumo Sector Privado (%),Ene-2026,49.61,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Dic-2023,90.41,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Dic-2024,97.5,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Nov-2025,87.59,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Dic-2025,82.01,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A14 - Previsiones sobre Cartera Irregular Total (%),Ene-2026,86.09,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Dic-2023,2.89,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Dic-2024,2.23,2026-04-19
00094,BANCO DE CORRIENTES S.A.,publico,indicadores_economicos,activos: A16 - Cartera Irregular Consumo Sector Privado (%),Nov-2025,5.71,2026-04-19
