codigo_bcra,nombre_banco,tipo_entidad,fuente,variable,periodo,valor,scraping_fecha
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cuentas corrientes,Dic-2023,456064.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cuentas de ahorro,Dic-2023,6423086.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cajas de ahorro de ayuda social,Dic-2023,409692.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cuentas previsionales,Dic-2023,621674.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones a plazo fijo Individuos,Dic-2023,635210.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones a plazo fijo Empresas,Dic-2023,11551.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones por préstamos hipotecarios,Dic-2023,4906.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones por préstamos prendarios,Dic-2023,3284.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones por otros préstamos,Dic-2023,4174488.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Dotación de personal,Dic-2023,5765.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de titulares por tarjetas de crédito,Dic-2023,2931929.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de tarjetas de crédito (plásticos),Dic-2023,4223804.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de tarjetas de débito,Dic-2023,5803983.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cuentas corrientes,Dic-2024,453309.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cuentas de ahorro,Dic-2024,7267812.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cajas de ahorro de ayuda social,Dic-2024,429274.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cuentas previsionales,Dic-2024,624203.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones a plazo fijo Individuos,Dic-2024,460953.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones a plazo fijo Empresas,Dic-2024,8771.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones por préstamos hipotecarios,Dic-2024,6956.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones por préstamos prendarios,Dic-2024,3427.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de operaciones por otros préstamos,Dic-2024,4742267.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Dotación de personal,Dic-2024,5675.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de titulares por tarjetas de crédito,Dic-2024,3069192.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de tarjetas de crédito (plásticos),Dic-2024,4380291.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de tarjetas de débito,Dic-2024,6240600.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cuentas corrientes,Jun-2025,702074.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cuentas de ahorro,Jun-2025,9310065.0,2026-04-19
00007,BANCO DE GALICIA Y BUENOS AIRES S.A,privado_nacional,informacion_estructura,Cantidad de cajas de ahorro de ayuda social,Jun-2025,408398.0,2026-04-19
